city,timestamp,temperature,season
New York,2010-04-05,2.035809769121144,spring
New York,2010-04-06,8.521998379520776,spring
New York,2010-04-07,14.346949839215021,spring
New York,2010-04-08,11.448055829394582,spring
New York,2010-04-09,16.171480705410115,spring
New York,2010-04-10,7.584568718223428,spring
New York,2010-04-11,5.713003010976147,spring
New York,2010-04-12,2.270074978690988,spring
New York,2010-04-13,7.962420136268889,spring
New York,2010-04-14,13.132527293447078,spring
New York,2010-04-15,4.349946358904059,spring
New York,2010-04-16,11.618441530169866,spring
New York,2010-04-17,13.282611887667322,spring
New York,2010-04-18,5.576485664141305,spring
New York,2010-04-19,2.6278296047808354,spring
New York,2010-04-20,5.258628267212616,spring
New York,2010-04-21,16.37307165786202,spring
New York,2010-04-22,4.292786861140535,spring
New York,2010-04-23,-3.439977506837357,spring
New York,2010-04-24,9.363664683594022,spring
New York,2010-04-25,7.79038041803221,spring
New York,2010-04-26,8.722139605152673,spring
New York,2010-04-27,9.678449723673657,spring
New York,2010-04-28,8.368486649830386,spring
New York,2010-04-29,15.643925878252162,spring
New York,2010-04-30,4.3442400328329835,spring
New York,2010-05-01,10.28168410469837,spring
New York,2010-05-02,4.139630453602433,spring
New York,2010-05-03,16.809188255100253,spring
New York,2010-05-04,4.419622202840156,spring
New York,2010-05-05,17.407737709142218,spring
New York,2010-05-06,-1.1017326343875045,spring
New York,2010-05-07,14.867577334422945,spring
New York,2010-05-08,10.516745913397491,spring
New York,2010-05-09,17.65074537586154,spring
New York,2010-05-10,8.424140551206483,spring
New York,2010-05-11,13.539931852371193,spring
New York,2010-05-12,-0.15746959778963898,spring
New York,2010-05-13,10.689424864559115,spring
New York,2010-05-14,3.916558193625038,spring
New York,2010-05-15,8.26181887775082,spring
New York,2010-05-16,6.962629532707707,spring
New York,2010-05-17,9.64842988022415,spring
New York,2010-05-18,8.09495784628103,spring
New York,2010-05-19,8.8844573188664,spring
New York,2010-05-20,2.496898308075428,spring
New York,2010-05-21,8.79187338571283,spring
New York,2010-05-22,9.698201424410417,spring
New York,2010-05-23,6.173456936750689,spring
New York,2010-05-24,11.864312262233732,spring
New York,2010-05-25,4.470861232817628,spring
New York,2010-05-26,14.22164550323193,spring
New York,2010-05-27,14.06114679912549,spring
New York,2010-05-28,10.561794096068352,spring
New York,2010-05-29,8.967759758826789,spring
New York,2010-05-30,8.13186834061786,spring
New York,2010-05-31,9.996353300972276,spring
New York,2010-06-01,23.898113203341353,summer
New York,2010-06-02,33.94163450943501,summer
New York,2010-06-03,16.94578393288149,summer
New York,2010-06-04,17.46920115870267,summer
New York,2010-06-05,30.45195708349259,summer
New York,2010-06-06,29.96856523684001,summer
New York,2010-06-07,21.17771965273336,summer
New York,2010-06-08,24.863928335702045,summer
New York,2010-06-09,26.041661719868127,summer
New York,2010-06-10,26.179683420410644,summer
New York,2010-06-11,21.29936209660729,summer
New York,2010-06-12,21.69504863709833,summer
New York,2010-06-13,27.328180354740645,summer
New York,2010-06-14,20.81376452431327,summer
New York,2010-06-15,21.6530280605595,summer
New York,2010-06-16,22.43895924135495,summer
New York,2010-06-17,25.77466578449781,summer
New York,2010-06-18,28.376983726451257,summer
New York,2010-06-19,24.280885054761946,summer
New York,2010-06-20,32.360949556296426,summer
New York,2010-06-21,22.969233502678552,summer
New York,2010-06-22,31.100537893968344,summer
New York,2010-06-23,19.11420631795896,summer
New York,2010-06-24,17.697653829215184,summer
New York,2010-06-25,20.319243955830967,summer
New York,2010-06-26,14.63429901334899,summer
New York,2010-06-27,26.023992695063907,summer
New York,2010-06-28,25.013910363381196,summer
New York,2010-06-29,25.41004136383377,summer
New York,2010-06-30,18.40890838684206,summer
New York,2010-07-01,27.833792453742046,summer
New York,2010-07-02,32.95837709577045,summer
New York,2010-07-03,35.947736079341354,summer
New York,2010-07-04,30.467865465347003,summer
New York,2010-07-05,18.87246941402757,summer
New York,2010-07-06,22.7888292481744,summer
New York,2010-07-07,17.58793845646744,summer
New York,2010-07-08,29.19854635543326,summer
New York,2010-07-09,16.637347825877885,summer
New York,2010-07-10,31.532236533428396,summer
New York,2010-07-11,31.90491256661305,summer
New York,2010-07-12,29.61437423858152,summer
New York,2010-07-13,29.317039715276277,summer
New York,2010-07-14,20.011196872341415,summer
New York,2010-07-15,21.44291362603745,summer
New York,2010-07-16,28.53000670839575,summer
New York,2010-07-17,21.15960864775414,summer
New York,2010-07-18,32.57205503295454,summer
New York,2010-07-19,30.175295616999882,summer
New York,2010-07-20,29.3432335584575,summer
New York,2010-07-21,24.647263487149143,summer
New York,2010-07-22,23.2576251980255,summer
New York,2010-07-23,24.824355264439173,summer
New York,2010-07-24,28.87585823555054,summer
New York,2010-07-25,20.997778510090015,summer
New York,2010-07-26,18.95030758289868,summer
New York,2010-07-27,27.82349431788895,summer
New York,2010-07-28,27.454594925578906,summer
New York,2010-07-29,26.873882940526798,summer
New York,2010-07-30,28.36393277768485,summer
New York,2010-07-31,20.93905745470112,summer
New York,2010-08-01,32.88482373546839,summer
New York,2010-08-02,31.640859168069646,summer
New York,2010-08-03,26.117725469820204,summer
New York,2010-08-04,20.83486877080395,summer
New York,2010-08-05,30.322479385179026,summer
New York,2010-08-06,30.66011602405144,summer
New York,2010-08-07,21.999529586771615,summer
New York,2010-08-08,32.05878882173379,summer
New York,2010-08-09,30.978236477145032,summer
New York,2010-08-10,21.87036057543261,summer
New York,2010-08-11,21.675437545379694,summer
New York,2010-08-12,25.127073601459205,summer
New York,2010-08-13,23.61125795781057,summer
New York,2010-08-14,23.731301327954736,summer
New York,2010-08-15,22.33316060082968,summer
New York,2010-08-16,15.617316738994573,summer
New York,2010-08-17,20.88049794607685,summer
New York,2010-08-18,29.06586426368336,summer
New York,2010-08-19,25.357837999720623,summer
New York,2010-08-20,19.527740393865578,summer
New York,2010-08-21,28.506809387777132,summer
New York,2010-08-22,23.874824760582808,summer
New York,2010-08-23,23.942015419085667,summer
New York,2010-08-24,27.948060523551003,summer
New York,2010-08-25,21.764772050600108,summer
New York,2010-08-26,28.76757646352182,summer
New York,2010-08-27,30.938236347626006,summer
New York,2010-08-28,23.596639918246595,summer
New York,2010-08-29,23.807401513644628,summer
New York,2010-08-30,18.66780890985129,summer
New York,2010-08-31,23.18096773481901,summer
New York,2010-09-01,17.97703161026639,autumn
New York,2010-09-02,12.364155940246297,autumn
New York,2010-09-03,15.503416717081821,autumn
New York,2010-09-04,12.026179225437366,autumn
New York,2010-09-05,11.497002042832293,autumn
New York,2010-09-06,13.83720143401271,autumn
New York,2010-09-07,14.108796232798408,autumn
New York,2010-09-08,17.39583316427005,autumn
New York,2010-09-09,15.268034538320572,autumn
New York,2010-09-10,11.361140551978233,autumn
New York,2010-09-11,13.346211169531962,autumn
New York,2010-09-12,12.824233291666076,autumn
New York,2010-09-13,12.779153699388548,autumn
New York,2010-09-14,17.428742356382166,autumn
New York,2010-09-15,17.888487479567882,autumn
New York,2010-09-16,4.723226064812325,autumn
New York,2010-09-17,11.344657646296586,autumn
New York,2010-09-18,12.797783902422903,autumn
New York,2010-09-19,10.039440853240723,autumn
New York,2010-09-20,25.277544642879086,autumn
New York,2010-09-21,14.9686093129834,autumn
New York,2010-09-22,6.310052777116393,autumn
New York,2010-09-23,13.849583860198264,autumn
New York,2010-09-24,15.416272813961013,autumn
New York,2010-09-25,14.773889242249792,autumn
New York,2010-09-26,17.086320725257906,autumn
New York,2010-09-27,10.644435364671317,autumn
New York,2010-09-28,17.182718850028778,autumn
New York,2010-09-29,28.34465367810005,autumn
New York,2010-09-30,6.399002729269585,autumn
New York,2010-10-01,8.779984059450234,autumn
New York,2010-10-02,15.817360308372079,autumn
New York,2010-10-03,19.91596679092081,autumn
New York,2010-10-04,16.13465261487239,autumn
New York,2010-10-05,18.54575212209948,autumn
New York,2010-10-06,12.236575291224021,autumn
New York,2010-10-07,20.367308709037086,autumn
New York,2010-10-08,21.429451654615075,autumn
New York,2010-10-09,15.715156232686677,autumn
New York,2010-10-10,14.088221648130606,autumn
New York,2010-10-11,16.186840876148544,autumn
New York,2010-10-12,2.9687526929796526,autumn
New York,2010-10-13,21.36587610979167,autumn
New York,2010-10-14,12.682787874754544,autumn
New York,2010-10-15,17.34932627098295,autumn
New York,2010-10-16,23.981904375675377,autumn
New York,2010-10-17,11.453651400367589,autumn
New York,2010-10-18,11.28008555011497,autumn
New York,2010-10-19,13.982029626547726,autumn
New York,2010-10-20,17.649910892569046,autumn
New York,2010-10-21,13.952168064574892,autumn
New York,2010-10-22,18.2711629625907,autumn
New York,2010-10-23,13.849601426192645,autumn
New York,2010-10-24,13.779690765739062,autumn
New York,2010-10-25,22.599054301868946,autumn
New York,2010-10-26,9.862046378415132,autumn
New York,2010-10-27,7.867324626063688,autumn
New York,2010-10-28,11.413561390864297,autumn
New York,2010-10-29,5.495871394732873,autumn
New York,2010-10-30,13.892426744967208,autumn
New York,2010-10-31,15.776474874093555,autumn
New York,2010-11-01,14.767959655225807,autumn
New York,2010-11-02,19.463713998715708,autumn
New York,2010-11-03,19.949917115142448,autumn
New York,2010-11-04,9.581296407512784,autumn
New York,2010-11-05,16.69666609842516,autumn
New York,2010-11-06,13.06375634944451,autumn
New York,2010-11-07,18.54473109687138,autumn
New York,2010-11-08,12.989352344432433,autumn
New York,2010-11-09,16.757317642153065,autumn
New York,2010-11-10,7.823618390751933,autumn
New York,2010-11-11,14.940262697706169,autumn
New York,2010-11-12,11.604552408020723,autumn
New York,2010-11-13,19.8892098269439,autumn
New York,2010-11-14,14.41083000173804,autumn
New York,2010-11-15,21.050404198631767,autumn
New York,2010-11-16,9.098303998035927,autumn
New York,2010-11-17,18.515164017277066,autumn
New York,2010-11-18,12.011101946035922,autumn
New York,2010-11-19,22.363536002002252,autumn
New York,2010-11-20,18.444258793125318,autumn
New York,2010-11-21,18.969433132821855,autumn
New York,2010-11-22,17.02280576916584,autumn
New York,2010-11-23,9.683986578567232,autumn
New York,2010-11-24,14.317574127408411,autumn
New York,2010-11-25,16.42984196462024,autumn
New York,2010-11-26,22.205903874938702,autumn
New York,2010-11-27,5.485853278363166,autumn
New York,2010-11-28,16.26423424487426,autumn
New York,2010-11-29,20.952307521198982,autumn
New York,2010-11-30,18.240188464939703,autumn
New York,2010-12-01,2.9021083792067066,winter
New York,2010-12-02,-3.769565829908213,winter
New York,2010-12-03,3.895655668668672,winter
New York,2010-12-04,2.2647790505458025,winter
New York,2010-12-05,4.335710860434278,winter
New York,2010-12-06,3.9508697500552312,winter
New York,2010-12-07,12.324402872851255,winter
New York,2010-12-08,-5.907665763388072,winter
New York,2010-12-09,3.271725559504883,winter
New York,2010-12-10,3.5186092717432205,winter
New York,2010-12-11,10.936087361754282,winter
New York,2010-12-12,-6.773587362412035,winter
New York,2010-12-13,-9.504615629237964,winter
New York,2010-12-14,3.6946134277116367,winter
New York,2010-12-15,-6.94385708163958,winter
New York,2010-12-16,-5.813267504504967,winter
New York,2010-12-17,11.60238490127731,winter
New York,2010-12-18,-9.216997226772635,winter
New York,2010-12-19,1.6082375561668965,winter
New York,2010-12-20,3.409155137758387,winter
New York,2010-12-21,2.560242997426797,winter
New York,2010-12-22,3.4259675432123826,winter
New York,2010-12-23,4.416270977135909,winter
New York,2010-12-24,-0.2339180845577812,winter
New York,2010-12-25,-9.105643603114572,winter
New York,2010-12-26,3.40057737910793,winter
New York,2010-12-27,3.6976419722200426,winter
New York,2010-12-28,-2.8075897374430534,winter
New York,2010-12-29,4.67607350384033,winter
New York,2010-12-30,3.5690528812342075,winter
New York,2010-12-31,4.713531776975174,winter
New York,2011-01-01,8.073493652736865,winter
New York,2011-01-02,-3.771253407984628,winter
New York,2011-01-03,3.5887072458548723,winter
New York,2011-01-04,-1.4731019813740696,winter
New York,2011-01-05,1.1908012571596291,winter
New York,2011-01-06,-6.679169898912639,winter
New York,2011-01-07,0.7251018608745642,winter
New York,2011-01-08,12.504228116824482,winter
New York,2011-01-09,-1.91885458873728,winter
New York,2011-01-10,-2.939394066083088,winter
New York,2011-01-11,2.8731126022662643,winter
New York,2011-01-12,-5.394543490981711,winter
New York,2011-01-13,2.0412549150742825,winter
New York,2011-01-14,-15.450402776964381,winter
New York,2011-01-15,0.20604803338676236,winter
New York,2011-01-16,-5.6738621456844465,winter
New York,2011-01-17,9.368930786927768,winter
New York,2011-01-18,-1.443013431489124,winter
New York,2011-01-19,-1.293515221714026,winter
New York,2011-01-20,-5.372885414330717,winter
New York,2011-01-21,1.5239458492556506,winter
New York,2011-01-22,-1.3866322991002238,winter
New York,2011-01-23,0.9982107539572438,winter
New York,2011-01-24,6.395213784107935,winter
New York,2011-01-25,-4.8641406429143,winter
New York,2011-01-26,2.469820521627088,winter
New York,2011-01-27,-1.4849099935023282,winter
New York,2011-01-28,11.44658383875888,winter
New York,2011-01-29,2.852315045187277,winter
New York,2011-01-30,-1.9423486355223871,winter
New York,2011-01-31,-0.47774714324528345,winter
New York,2011-02-01,1.437623850952689,winter
New York,2011-02-02,-2.9063217572952293,winter
New York,2011-02-03,9.640555252239912,winter
New York,2011-02-04,0.6611706562333564,winter
New York,2011-02-05,-6.830271503046703,winter
New York,2011-02-06,1.3932031458955387,winter
New York,2011-02-07,-3.1537923995745936,winter
New York,2011-02-08,1.8844699375754648,winter
New York,2011-02-09,12.43191846508487,winter
New York,2011-02-10,-0.8433372538285218,winter
New York,2011-02-11,3.7708391552115286,winter
New York,2011-02-12,4.812189883743425,winter
New York,2011-02-13,0.08197819022467788,winter
New York,2011-02-14,6.130392204760998,winter
New York,2011-02-15,-2.368354312359159,winter
New York,2011-02-16,-3.1299235694955407,winter
New York,2011-02-17,-2.121593839461629,winter
New York,2011-02-18,5.048615838082822,winter
New York,2011-02-19,2.3011962198353055,winter
New York,2011-02-20,1.6070268074639127,winter
New York,2011-02-21,9.061525693643162,winter
New York,2011-02-22,3.3443585123666635,winter
New York,2011-02-23,-10.408389012470492,winter
New York,2011-02-24,-1.0570719024179562,winter
New York,2011-02-25,0.024448144191168274,winter
New York,2011-02-26,-4.448426848679918,winter
New York,2011-02-27,0.10978414352687065,winter
New York,2011-02-28,-6.430671575454773,winter
New York,2011-03-01,11.075173132012512,spring
New York,2011-03-02,9.909463895811218,spring
New York,2011-03-03,9.503451243042392,spring
New York,2011-03-04,12.454518249193624,spring
New York,2011-03-05,10.622227445003546,spring
New York,2011-03-06,13.186389770437714,spring
New York,2011-03-07,8.361107482430938,spring
New York,2011-03-08,15.769496957194516,spring
New York,2011-03-09,11.120643865596552,spring
New York,2011-03-10,5.733318679934261,spring
New York,2011-03-11,20.31561307403727,spring
New York,2011-03-12,10.035920338142766,spring
New York,2011-03-13,8.875930128766399,spring
New York,2011-03-14,10.532619228579286,spring
New York,2011-03-15,13.642064090439176,spring
New York,2011-03-16,2.7997770191681575,spring
New York,2011-03-17,15.933469841027936,spring
New York,2011-03-18,4.426108119689216,spring
New York,2011-03-19,11.204134063906407,spring
New York,2011-03-20,11.06150130724659,spring
New York,2011-03-21,8.298177935331209,spring
New York,2011-03-22,11.8919800505774,spring
New York,2011-03-23,2.0713641196374466,spring
New York,2011-03-24,7.62755487193953,spring
New York,2011-03-25,10.145140391190326,spring
New York,2011-03-26,11.301823364504555,spring
New York,2011-03-27,10.267819125602381,spring
New York,2011-03-28,6.346739955495366,spring
New York,2011-03-29,13.598450284932296,spring
New York,2011-03-30,9.546275314536246,spring
New York,2011-03-31,14.072012971638863,spring
New York,2011-04-01,7.938052725069957,spring
New York,2011-04-02,5.865347178040964,spring
New York,2011-04-03,10.414776503173886,spring
New York,2011-04-04,7.124116829908271,spring
New York,2011-04-05,3.429055771050952,spring
New York,2011-04-06,0.11346607561558386,spring
New York,2011-04-07,5.812687562969595,spring
New York,2011-04-08,16.239453261357625,spring
New York,2011-04-09,13.195816955454925,spring
New York,2011-04-10,-0.34234517240737716,spring
New York,2011-04-11,9.049973792616822,spring
New York,2011-04-12,17.800543606784277,spring
New York,2011-04-13,11.815364857860317,spring
New York,2011-04-14,8.479833722526719,spring
New York,2011-04-15,9.310234546927779,spring
New York,2011-04-16,9.210648485937185,spring
New York,2011-04-17,2.184655895127154,spring
New York,2011-04-18,7.4760853764652335,spring
New York,2011-04-19,8.344125639368315,spring
New York,2011-04-20,11.21073203772698,spring
New York,2011-04-21,-5.687869406034727,spring
New York,2011-04-22,13.839849261541925,spring
New York,2011-04-23,7.095038400336756,spring
New York,2011-04-24,13.209521862865866,spring
New York,2011-04-25,11.67828726692176,spring
New York,2011-04-26,12.662691250983398,spring
New York,2011-04-27,9.285521601837123,spring
New York,2011-04-28,15.22996161361711,spring
New York,2011-04-29,9.40739754533231,spring
New York,2011-04-30,7.106016083598224,spring
New York,2011-05-01,7.503210947222142,spring
New York,2011-05-02,11.122517728605406,spring
New York,2011-05-03,6.306526929179343,spring
New York,2011-05-04,10.900275259055906,spring
New York,2011-05-05,8.995759121842047,spring
New York,2011-05-06,14.912996249894961,spring
New York,2011-05-07,7.911640562237144,spring
New York,2011-05-08,10.188376949556993,spring
New York,2011-05-09,12.614231387029855,spring
New York,2011-05-10,9.068994431761581,spring
New York,2011-05-11,10.686448647746587,spring
New York,2011-05-12,3.304225033652692,spring
New York,2011-05-13,11.570308108127959,spring
New York,2011-05-14,6.22840751830134,spring
New York,2011-05-15,1.9952831335525385,spring
New York,2011-05-16,12.886535860871312,spring
New York,2011-05-17,13.674331643436483,spring
New York,2011-05-18,11.299160178473901,spring
New York,2011-05-19,0.3832698972373514,spring
New York,2011-05-20,5.905139915457909,spring
New York,2011-05-21,5.793028247696649,spring
New York,2011-05-22,17.039709917372864,spring
New York,2011-05-23,7.4254533387855535,spring
New York,2011-05-24,5.484221651328297,spring
New York,2011-05-25,14.957762884652272,spring
New York,2011-05-26,15.159351042219768,spring
New York,2011-05-27,11.408000682183246,spring
New York,2011-05-28,14.42960465064396,spring
New York,2011-05-29,6.067518711170915,spring
New York,2011-05-30,-0.48725982624271147,spring
New York,2011-05-31,13.125302746320772,spring
New York,2011-06-01,25.6849618403535,summer
New York,2011-06-02,32.16845596732844,summer
New York,2011-06-03,21.381296169579947,summer
New York,2011-06-04,18.457968808814805,summer
New York,2011-06-05,23.132112811495187,summer
New York,2011-06-06,29.76675009097899,summer
New York,2011-06-07,22.584564595704414,summer
New York,2011-06-08,17.49938681876521,summer
New York,2011-06-09,26.913587258670773,summer
New York,2011-06-10,24.427342745929117,summer
New York,2011-06-11,28.56538404766404,summer
New York,2011-06-12,29.403900688389385,summer
New York,2011-06-13,20.371297013817625,summer
New York,2011-06-14,26.043644687945225,summer
New York,2011-06-15,30.991608418343024,summer
New York,2011-06-16,24.880217590562296,summer
New York,2011-06-17,26.585601914739456,summer
New York,2011-06-18,25.86452789979313,summer
New York,2011-06-19,32.481354206771336,summer
New York,2011-06-20,23.118613043375646,summer
New York,2011-06-21,31.459134794617885,summer
New York,2011-06-22,23.3103103368897,summer
New York,2011-06-23,25.94177641988454,summer
New York,2011-06-24,20.567018998448944,summer
New York,2011-06-25,24.80089824154782,summer
New York,2011-06-26,24.09488410653835,summer
New York,2011-06-27,27.466496814417603,summer
New York,2011-06-28,22.977320423496543,summer
New York,2011-06-29,26.24750675975029,summer
New York,2011-06-30,30.808531172179308,summer
New York,2011-07-01,18.865648321653545,summer
New York,2011-07-02,25.68037732226266,summer
New York,2011-07-03,27.887376153849296,summer
New York,2011-07-04,20.25202870726211,summer
New York,2011-07-05,28.922427990981983,summer
New York,2011-07-06,19.81145959371314,summer
New York,2011-07-07,16.716148258604406,summer
New York,2011-07-08,17.122874186308678,summer
New York,2011-07-09,27.83946059540513,summer
New York,2011-07-10,17.627976780910153,summer
New York,2011-07-11,22.094488160419072,summer
New York,2011-07-12,21.04332207293338,summer
New York,2011-07-13,19.078545741977074,summer
New York,2011-07-14,15.849373492287334,summer
New York,2011-07-15,38.58438335249312,summer
New York,2011-07-16,22.768210328563597,summer
New York,2011-07-17,26.46472201170183,summer
New York,2011-07-18,26.998477832007623,summer
New York,2011-07-19,25.597258680211546,summer
New York,2011-07-20,24.27031249625339,summer
New York,2011-07-21,30.291794475001975,summer
New York,2011-07-22,16.375645974776766,summer
New York,2011-07-23,24.44852622556995,summer
New York,2011-07-24,23.874595233932588,summer
New York,2011-07-25,24.257514212134,summer
New York,2011-07-26,25.70319404040172,summer
New York,2011-07-27,25.367354575462006,summer
New York,2011-07-28,20.605693570284227,summer
New York,2011-07-29,28.47027974907824,summer
New York,2011-07-30,27.515283531340426,summer
New York,2011-07-31,20.34263295157478,summer
New York,2011-08-01,23.062711249676333,summer
New York,2011-08-02,25.18720451672214,summer
New York,2011-08-03,33.63355551251353,summer
New York,2011-08-04,28.885404744755665,summer
New York,2011-08-05,27.52565899846956,summer
New York,2011-08-06,27.836473709707473,summer
New York,2011-08-07,21.33511782237627,summer
New York,2011-08-08,26.57512981741627,summer
New York,2011-08-09,25.433845217598012,summer
New York,2011-08-10,21.697159490744216,summer
New York,2011-08-11,27.504054699873034,summer
New York,2011-08-12,29.439416041435553,summer
New York,2011-08-13,25.298650972647337,summer
New York,2011-08-14,22.006727954771115,summer
New York,2011-08-15,23.442487982910826,summer
New York,2011-08-16,27.92913192722783,summer
New York,2011-08-17,20.2077031988884,summer
New York,2011-08-18,20.147848152205345,summer
New York,2011-08-19,29.13271982367853,summer
New York,2011-08-20,27.865613361314608,summer
New York,2011-08-21,19.341879035165327,summer
New York,2011-08-22,34.27237647820287,summer
New York,2011-08-23,21.866631809430025,summer
New York,2011-08-24,23.68811343353568,summer
New York,2011-08-25,21.533681309727577,summer
New York,2011-08-26,33.21371550051263,summer
New York,2011-08-27,31.645179659849298,summer
New York,2011-08-28,25.673591540803294,summer
New York,2011-08-29,20.24786315717291,summer
New York,2011-08-30,28.05019396604741,summer
New York,2011-08-31,20.856179184741837,summer
New York,2011-09-01,14.455363087368163,autumn
New York,2011-09-02,22.97819930452637,autumn
New York,2011-09-03,10.238806974034699,autumn
New York,2011-09-04,15.589289549847207,autumn
New York,2011-09-05,10.87155825415455,autumn
New York,2011-09-06,12.098701609592677,autumn
New York,2011-09-07,17.22677669345936,autumn
New York,2011-09-08,11.086430831980794,autumn
New York,2011-09-09,19.524148866726676,autumn
New York,2011-09-10,17.053181706689312,autumn
New York,2011-09-11,12.680489342309393,autumn
New York,2011-09-12,16.233121443953912,autumn
New York,2011-09-13,20.642395879989436,autumn
New York,2011-09-14,12.611814999584052,autumn
New York,2011-09-15,16.069764808037753,autumn
New York,2011-09-16,11.570738779634913,autumn
New York,2011-09-17,15.25229745519522,autumn
New York,2011-09-18,6.527956843535625,autumn
New York,2011-09-19,13.772622026479471,autumn
New York,2011-09-20,20.45318411762257,autumn
New York,2011-09-21,13.19923908748433,autumn
New York,2011-09-22,18.462026409436806,autumn
New York,2011-09-23,13.964344911267304,autumn
New York,2011-09-24,18.8248527524201,autumn
New York,2011-09-25,4.9961856116289365,autumn
New York,2011-09-26,14.417082501659289,autumn
New York,2011-09-27,13.270184531812065,autumn
New York,2011-09-28,7.844046223902171,autumn
New York,2011-09-29,22.13596198568952,autumn
New York,2011-09-30,17.064112258092543,autumn
New York,2011-10-01,13.363297847889356,autumn
New York,2011-10-02,15.057177441964077,autumn
New York,2011-10-03,11.712480204356265,autumn
New York,2011-10-04,15.898063011894477,autumn
New York,2011-10-05,14.597333597202867,autumn
New York,2011-10-06,15.624643012491694,autumn
New York,2011-10-07,15.184442850035262,autumn
New York,2011-10-08,24.775222979921395,autumn
New York,2011-10-09,8.114871760552898,autumn
New York,2011-10-10,9.667119421569074,autumn
New York,2011-10-11,9.988631357079928,autumn
New York,2011-10-12,8.61779583751924,autumn
New York,2011-10-13,17.71583709683481,autumn
